entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,is_exogenous,family_key,display_name,merged_from,complex_type,is_virtual,components,critical_components,assembly_condition,notes
molecule.ecocyc.TAG-18-3-36-6s,small_molecule,a TAG(18:3/36:6),an 18:3/36:6-TAG|a triacylglyceride(18:3/36:6)|a TAG(54:9),low,absent|low|medium|high,"This class of triacylglycerols contains three acyl chains formed by the esterification of glycerol with three fatty acids. The names of triacylglycerol compound classes provide information about the three acyl chains of each member of the class, using the nomenclature TAG(a:b/y:z) where ""a"" represents the number of carbons found in one acyl chain and ""b"" represents the number of desaturations present in chain ""a"" and where ""y"" represents the total number of carbons found in the other two acyl chains and ""z"" represents the total number of desaturations present in the two chains included in ""y."" Therefore, in this TAG(18:3/36:6) class of compounds, one acyl chain has 18 carbons and three double bonds. The other two acyl chains have a total of 36 carbons and six double bonds. The attachment sites of the acyl chains at the R1 (sn-1), R2 (sn-2), or R3 (sn-3) position along the glyceryl backbone may vary among class members and cannot be inferred from their order in the compound class name. Additionally, the location and orientation of the double bonds in the unsaturated acyl chain(s) may vary among members of the class and are not specified by this notation.",,,EcoCyc,TAG-18-3-36-6s,EcoCyc:TAG-18-3-36-6s,false,true,sm:name:a tag 18 3 36 6,a TAG(18:3/36:6),molecule.ecocyc.TAG-18-3-36-6s,,,,,,
molecule.ecocyc.Tetronic-Acids,small_molecule,a tetronate,a tetronic acid,low,absent|low|medium|high,EcoCyc compound Tetronic-Acids,,,EcoCyc,Tetronic-Acids,EcoCyc:Tetronic-Acids|CHEBI:33755,false,true,sm:chebi:33755,a tetronate,molecule.ecocyc.Tetronic-Acids,,,,,,
molecule.ecocyc.D-Iduronate,small_molecule,D-iduronate,,low,absent|low|medium|high,"L-Iduronate is a reducing acidic sugar that can form a ring structure, as shown for CPD-12515. CPD-12515 is the major uronic acid component of the glycosaminoglycans Dermatan-Sulfate and HEPARIN. It is also present in Heparan-Sulfate, but in a minor amount relative to its carbon-5 epimer GLUCURONATE. CPD-12515 is often modified by the addition of an O-sulfate group at carbon position 2 to form CPD-12518. The open-chain structure shown here is provided only as a schematic illustration of chirality. Consult the appropriate class instances for information on specific ring structures and their anomeric configuration.",,,EcoCyc,D-Iduronate,EcoCyc:D-Iduronate,false,true,sm:name:d iduronate,D-iduronate,molecule.ecocyc.D-Iduronate,,,,,,(C 6)
molecule.ecocyc.Sulfated-Polysaccharides,small_molecule,a sulfated polysaccharide,,low,absent|low|medium|high,EcoCyc compound Sulfated-Polysaccharides,,,EcoCyc,Sulfated-Polysaccharides,EcoCyc:Sulfated-Polysaccharides,false,true,sm:name:a sulfated polysaccharide,a sulfated polysaccharide,molecule.ecocyc.Sulfated-Polysaccharides,,,,,,
molecule.ecocyc.Pyranuronates,small_molecule,a pyranuronate,a pyranuronic acid,low,absent|low|medium|high,EcoCyc compound Pyranuronates,,,EcoCyc,Pyranuronates,EcoCyc:Pyranuronates,false,true,sm:name:a pyranuronate,a pyranuronate,molecule.ecocyc.Pyranuronates,,,,,,(C 6)
molecule.ecocyc.N-Alkylglycine,small_molecule,an N-alkylglycine,,low,absent|low|medium|high,EcoCyc compound N-Alkylglycine,,,EcoCyc,N-Alkylglycine,EcoCyc:N-Alkylglycine|SEED:cpd27582|METANETX:MNXM97159,false,true,sm:name:an n alkylglycine,an N-alkylglycine,molecule.ecocyc.N-Alkylglycine,,,,,,
molecule.ecocyc.3-Isopropenyl-4H-hexano-lactones,small_molecule,a 7-hydroxy-4-isopropenyl-7-methyloxepan-2-one,a 7-hydroxy-4-isoprenyl-7-methyl-2-oxo-oxepanone|a 3-isopropenyl-4-hydroxy-hexano-6-lactone,low,absent|low|medium|high,EcoCyc compound 3-Isopropenyl-4H-hexano-lactones,,,EcoCyc,3-Isopropenyl-4H-hexano-lactones,EcoCyc:3-Isopropenyl-4H-hexano-lactones|SEED:cpd22024|CHEBI:64274|METANETX:MNXM5028,false,true,sm:chebi:64274,a 7-hydroxy-4-isopropenyl-7-methyloxepan-2-one,molecule.ecocyc.3-Isopropenyl-4H-hexano-lactones,,,,,,(C 10)
molecule.ecocyc.1-Benzopyrans,small_molecule,a 1-benzopyran,,low,absent|low|medium|high,EcoCyc compound 1-Benzopyrans,,,EcoCyc,1-Benzopyrans,EcoCyc:1-Benzopyrans|CHEBI:38443,false,true,sm:chebi:38443,a 1-benzopyran,molecule.ecocyc.1-Benzopyrans,,,,,,
molecule.ecocyc.Enamines,small_molecule,an enamine,,low,absent|low|medium|high,"An enamine is an amine with the structure RNR'R'', where R has a double bond adjacent to the amine nitrogen.",,,EcoCyc,Enamines,EcoCyc:Enamines|CHEBI:47989,false,true,sm:chebi:47989,an enamine,molecule.ecocyc.Enamines,,,,,,
molecule.ecocyc.Pentonic-Acids,small_molecule,a pentonate,a pentonic acid,low,absent|low|medium|high,EcoCyc compound Pentonic-Acids,,,EcoCyc,Pentonic-Acids,EcoCyc:Pentonic-Acids|CHEBI:33753,false,true,sm:chebi:33753,a pentonate,molecule.ecocyc.Pentonic-Acids,,,,,,
molecule.ecocyc.Rhodoquinols,small_molecule,a rhodoquinol,,low,absent|low|medium|high,"Rhodoquinone (RQ) is a modified ubiquinone, where the methoxyl group in position 3 is replaced by an amino group. The compound was originally isolated from TAX-1085 , where is it used for the reduction of fumarate to succinate under anaerobic conditions. The rhodoquinone/rhodoquinol standard redox potential is substantially lower than that of ubiquinone/ubiquinol/UQH2 (-63 vs. +110 mV). The lower redox potential drives the succinate dehydrogenase complex (complex II) in reverse to function as a fumarate reductase. Rhodoquinone is not limited to prokaryotes. It was soon discovered that some eukaryotic parasites such as the nematodes TAX-6253 and TAX-6252 , as well as parasitic helminths also contain rhodoquinone, which is essential for fumarate reduction under anaerobic conditions . Later it was shown that rhodoquinone is present in all eukaryotes that reduce fumarate during anoxia, including freshwater snails, mussels, lugworms, and oysters . More recently, rhodoquinone has been detected in mitochondria purified from certain mouse and human tissues .",,,EcoCyc,Rhodoquinols,EcoCyc:Rhodoquinols|METANETX:MNXM148016,false,true,sm:name:a rhodoquinol,a rhodoquinol,molecule.ecocyc.Rhodoquinols,,,,,,
molecule.ecocyc.NADPHX,small_molecule,NADPHX,,low,absent|low|medium|high,"NADPHX is a hydrated form of NADPH, where the hydroxyl group is attached at position 6 of the nicotinamide moiety. NADHX and NADPHX are inhibitors of several dehydrogenases and it is thus important for cells to eliminate them .",,,EcoCyc,NADPHX,EcoCyc:NADPHX|PUBCHEM:146037229,false,true,sm:name:nadphx,NADPHX,molecule.ecocyc.NADPHX,,,,,,(C 21)
molecule.ecocyc.MPHPV,small_molecule,α-(2-methoxyphenoxy)-β-hydroxypropiovanillone,MPHPV,low,absent|low|medium|high,EcoCyc compound MPHPV,,,EcoCyc,MPHPV,EcoCyc:MPHPV|PUBCHEM:369618,false,true,sm:name:2 methoxyphenoxy hydroxypropiovanillone,α-(2-methoxyphenoxy)-β-hydroxypropiovanillone,molecule.ecocyc.MPHPV,,,,,,(C 17)
molecule.ecocyc.1-5-Galactofuran,small_molecule,a galactofuran ending with a galactofuranosyl (1->5) linkage,a β-D-Galf-(1->5)-β-(D-Galf)n-Rha-GlcNAc-P-P-C50,low,absent|low|medium|high,EcoCyc compound 1-5-Galactofuran,,,EcoCyc,1-5-Galactofuran,EcoCyc:1-5-Galactofuran,false,true,sm:name:a galactofuran ending with a galactofuranosyl 1 5 linkage,a galactofuran ending with a galactofuranosyl (1->5) linkage,molecule.ecocyc.1-5-Galactofuran,,,,,,
molecule.ecocyc.No-Alkenyl-Thiohydroximate-O-Sulfates,small_molecule,an N-(sulfonatooxy)alkanimidothioic acid without a terminal double bond,an aliphatic thiohydroximate-O-sulfate without a terminal alkene,low,absent|low|medium|high,EcoCyc compound No-Alkenyl-Thiohydroximate-O-Sulfates,,,EcoCyc,No-Alkenyl-Thiohydroximate-O-Sulfates,EcoCyc:No-Alkenyl-Thiohydroximate-O-Sulfates,false,true,sm:name:an n sulfonatooxy alkanimidothioic acid without a terminal double bond,an N-(sulfonatooxy)alkanimidothioic acid without a terminal double bond,molecule.ecocyc.No-Alkenyl-Thiohydroximate-O-Sulfates,,,,,,
molecule.ecocyc.N1-ETHYLADENINE-IN-DNA,small_molecule,an N1-ethyladenine in DNA,,low,absent|low|medium|high,EcoCyc compound N1-ETHYLADENINE-IN-DNA,,,EcoCyc,N1-ETHYLADENINE-IN-DNA,EcoCyc:N1-ETHYLADENINE-IN-DNA,false,true,sm:name:an n1 ethyladenine in dna,an N1-ethyladenine in DNA,molecule.ecocyc.N1-ETHYLADENINE-IN-DNA,,,,,,
molecule.ecocyc.Organoselenium-Compounds,small_molecule,an organoselenium compound,,low,absent|low|medium|high,EcoCyc compound Organoselenium-Compounds,,,EcoCyc,Organoselenium-Compounds,EcoCyc:Organoselenium-Compounds|CHEBI:25712,false,true,sm:chebi:25712,an organoselenium compound,molecule.ecocyc.Organoselenium-Compounds,,,,,,
molecule.ecocyc.Aldopyranoses,small_molecule,an aldopyranose,a pyranose,low,absent|low|medium|high,"Aldoses ""An aldose"" is a monosaccharide containing one aldehyde group per molecule and having a chemical formula of the form CnH2n-1On where n>=3. Aldoses can form cyclical structures by a reaction between the hydroxyl group on carbon 5 with the aldehyde at carbon 1, forming a a six-membered ring consisting of five carbon atoms and one oxygen atom. These cyclical molecules are referred to as aldopyranoses, since the ring is reminiscent of Pyrans pyran (although with no double bonds).",,,EcoCyc,Aldopyranoses,EcoCyc:Aldopyranoses|CHEBI:79986|LIGAND-CPD:C15592,false,true,sm:chebi:79986,an aldopyranose,molecule.ecocyc.Aldopyranoses,,,,,,(C 6)
molecule.ecocyc.A-DEEP-ROUGH-FORM-LIPOPOLYSACCHARIDE,small_molecule,a deep rough form lipopolysaccharide,Re-LPS,low,absent|low|medium|high,Deep-rough TAX-562 mutants lack the heptose region of the inner core oligosaccharide in their lipopolysaccharides.,,,EcoCyc,A-DEEP-ROUGH-FORM-LIPOPOLYSACCHARIDE,EcoCyc:A-DEEP-ROUGH-FORM-LIPOPOLYSACCHARIDE,false,true,sm:name:a deep rough form lipopolysaccharide,a deep rough form lipopolysaccharide,molecule.ecocyc.A-DEEP-ROUGH-FORM-LIPOPOLYSACCHARIDE,,,,,,
molecule.ecocyc.D-mannofuranose,small_molecule,D-mannofuranose,Manf|D-manno-hexofuranose,low,absent|low|medium|high,"This compound stands for a mixture of CPD-25010 and CPD-25011. In most cases, each of these compounds mutarotates quickly to form a mixture of the two, and thus it is the general rule to use this non-specific form in reactions unless it is specifically known that an enzyme can accept only one of the forms.",,,EcoCyc,D-mannofuranose,EcoCyc:D-mannofuranose|CHEBI:152562,false,true,sm:chebi:152562,D-mannofuranose,molecule.ecocyc.D-mannofuranose,,,,,,(C 6)
molecule.ecocyc.S-ALKYL-THIOSULFATE,small_molecule,an S-alkyl thiosulfate,,low,absent|low|medium|high,EcoCyc compound S-ALKYL-THIOSULFATE,,,EcoCyc,S-ALKYL-THIOSULFATE,EcoCyc:S-ALKYL-THIOSULFATE|SEED:cpd12214|METANETX:MNXM96392|CHEBI:8948|LIGAND-CPD:C02885,false,true,sm:chebi:8948,an S-alkyl thiosulfate,molecule.ecocyc.S-ALKYL-THIOSULFATE,,,,,,
molecule.ecocyc.BETA-ACIDS,small_molecule,a β bitter acid,6-trisprenylphloroglucinol|a 2-acyl-4|6|a prenylated acylphloroglucinol|a bitter acid,low,absent|low|medium|high,"The ripe cones of the hop plant (TAX-3486) are covered with glandular hairs containing a mixture of essential oil and bitter acids. These compounds are important not only for the beer brewing industry but also for their antimicrobial, antifungal and antifeedant activities . The bitter acids consist of the so-called α- and β-acids. The former group is of particular importance for the brewing industry as they are transformed into iso-α-acids such as CPD-7116 and CPD-7115 during the brewing process, conferring the bitter taste of beer .",,,EcoCyc,BETA-ACIDS,EcoCyc:BETA-ACIDS|EcoCyc:BITTER-ACIDS,false,true,sm:name:a bitter acid,a β bitter acid,molecule.ecocyc.BETA-ACIDS|molecule.ecocyc.BITTER-ACIDS,,,,,,
molecule.ecocyc.CPD-24496,small_molecule,a cobinamide,,low,absent|low|medium|high,"CPD-24496 ""A cobinamide"" is a cobalt-corrinoid hexaamide. The key structural feature of cobinamides is a corrin ring with a cobalt ion in its center. Four of the six coordination sites of the cobalt ion are provided by the corrin ring. In many cobinamides a fifth coordination site is provided by Cobamide-Upper-Ligands ""an upper ligand"" located above the ring plane. Unlike in Cobamides cobamides, cobinamides lack Cobamide-Lower-Ligands ""a lower ligand"". The three common upper ligands are an 5'-deoxyadenosyl group, as in ADENOSYLCOBINAMIDE, a methyl group, as in CPD-24497, and a cyano group, as in CPD-22314.",,,EcoCyc,CPD-24496,EcoCyc:CPD-24496,false,true,sm:name:a cobinamide,a cobinamide,molecule.ecocyc.CPD-24496,,,,,,
molecule.ecocyc.Vaccenate,small_molecule,a vaccenate,octadec-11-enoate|11-octadecenoate|a vaccenic acid,low,absent|low|medium|high,"CPD-17257 trans-Vaccenate is a naturally occurring trans-fatty acid produced by mammals. The name is derived from the Latin vacca (cow) since it is the main trans fatty acid in cow's milk. It is also the predominant trans fatty acid in human milk. CPD-17257 trans-Vaccenate was discovered in 1928 in animal fats and butter . It is formed with a conjugated isomer of linoleate known as CPD-15704 rumenic acid"" by biohydrogenation of dietary polyunsaturated fatty acids in the rumen . Another isomer, CPD-9247, is produced from CPD-9245 by bacteria and plants. It is one of only two unsaturated fatty acids in TAX-562 (see PWY-5973). Some plant species such as TAX-48545 and TAX-73871 (Doxantha unguis-cati L.) produce relatively high levels of CPD-9245 and CPD-9247 in their seed oils . The plant pathway is likely identical to the bacterial one (in ).",,,EcoCyc,Vaccenate,EcoCyc:Vaccenate|CHEBI:50498,false,true,sm:chebi:50498,a vaccenate,molecule.ecocyc.Vaccenate,,,,,,(C 18)
molecule.ecocyc.2-acylphloroglucinol-1-glucosides,small_molecule,a 2-acylphloroglucinol 1-O-β-D-glucoside,,low,absent|low|medium|high,EcoCyc compound 2-acylphloroglucinol-1-glucosides,,,EcoCyc,2-acylphloroglucinol-1-glucosides,EcoCyc:2-acylphloroglucinol-1-glucosides,false,true,sm:name:a 2 acylphloroglucinol 1 o d glucoside,a 2-acylphloroglucinol 1-O-β-D-glucoside,molecule.ecocyc.2-acylphloroglucinol-1-glucosides,,,,,,
molecule.ecocyc.Guaiacyl-Monolignols,small_molecule,a para-substituted 2-methoxyphenol,a guaiacyl-type monolignol,low,absent|low|medium|high,"Monolignols, also called lignols, are the source materials for biosynthesis of both lignans and lignin.",,,EcoCyc,Guaiacyl-Monolignols,EcoCyc:Guaiacyl-Monolignols,false,true,sm:name:a para substituted 2 methoxyphenol,a para-substituted 2-methoxyphenol,molecule.ecocyc.Guaiacyl-Monolignols,,,,,,
molecule.ecocyc.Antigen-Ley,small_molecule,a Lewis y epitope,a histo-blood group Ley antigen|AH6 antigen,low,absent|low|medium|high,"The Lewis y epitope (Ley) is a difucosylated oligosaccharide derived from B-Gal-14-NacGlc-R ""type 2 precursor disaccharides"" carried by glycoconjugates on the cell surface. Ley is expressed predominately during embryogenesis, and expression on adult tissue is restricted to granulocytes and epithelial surfaces , where it acts as a ligand for lectin-like proteins . However, Ley is overexpressed in the majority of carcinomas, including breast, ovary, pancreas, prostate, colon, and non-small cell lung cancers, and has been correlated to the pathological staging and prognosis . In these cases, Ley occurs either at the plasma membrane as a glycolipid or linked to surface receptors . Ley was shown to play an important role in promoting cell proliferation, tumorigenecity and adhesion , and several clinical trials were conducted using Ley monoclonal antibodies for targeted immunotherapy of tumors . The human pathogenic bacterium TAX-210 is known to express the Ley antigen in its lipopolysaccharide, mimicking human cell surface glycoconjugates .",,,EcoCyc,Antigen-Ley,EcoCyc:Antigen-Ley|METANETX:MNXM164464,false,true,sm:name:a lewis y epitope,a Lewis y epitope,molecule.ecocyc.Antigen-Ley,,,,,,
molecule.ecocyc.Nitroaromatic-Compounds,small_molecule,a nitroaromatic compound,,low,absent|low|medium|high,EcoCyc compound Nitroaromatic-Compounds,,,EcoCyc,Nitroaromatic-Compounds,EcoCyc:Nitroaromatic-Compounds,false,true,sm:name:a nitroaromatic compound,a nitroaromatic compound,molecule.ecocyc.Nitroaromatic-Compounds,,,,,,
molecule.ecocyc.Thyroglobulin-L-thyroxines,small_molecule,a [thyroglobulin]-L-thyroxine,"a [thyroglobulin] 3,5,3'5'-tetraiodo-L-thyronine",low,absent|low|medium|high,EcoCyc compound Thyroglobulin-L-thyroxines,,,EcoCyc,Thyroglobulin-L-thyroxines,EcoCyc:Thyroglobulin-L-thyroxines|SEED:cpd28268|METANETX:MNXM13041|CHEBI:80689|LIGAND-CPD:C16729,false,true,sm:chebi:80689,a [thyroglobulin]-L-thyroxine,molecule.ecocyc.Thyroglobulin-L-thyroxines,,,,,,
molecule.ecocyc.Aliphatic-Nitriles,small_molecule,an aliphatic nitrile,,low,absent|low|medium|high,EcoCyc compound Aliphatic-Nitriles,,,EcoCyc,Aliphatic-Nitriles,EcoCyc:Aliphatic-Nitriles|SEED:cpd14793|METANETX:MNXM146262|CHEBI:80291|LIGAND-CPD:C16072,false,true,sm:chebi:80291,an aliphatic nitrile,molecule.ecocyc.Aliphatic-Nitriles,,,,,,
molecule.ecocyc.PINENE,small_molecule,pinene,α-pinene,low,absent|low|medium|high,"Pinene is a bicyclic monoterpene found in the resins of many conifers (including pine, from which its name is derived), as well as in non-coniferous plants. Two main forms exist - α-pinene and β-pinene.",,,EcoCyc,PINENE,EcoCyc:PINENE|CHEBI:17187|LIGAND-CPD:C06077|PUBCHEM:2723720,false,true,sm:chebi:17187,pinene,molecule.ecocyc.PINENE,,,,,,(C 10)
molecule.ecocyc.GLUCURONYL-ETCETERA-GALACTOSYLPROTEOGLYC,small_molecule,"D-glucosyluronate-1,3-β-D-galactosyl-[proteoglycan]","3-β-D-glucosyluronate-3-β-D-galactosyl-4-β-D-galactosyl-O-β-D-xylosyl-[protein]|β-D-glucosyluronate-1,3-D-galactosyl-[proteoglycan]",low,absent|low|medium|high,EcoCyc compound GLUCURONYL-ETCETERA-GALACTOSYLPROTEOGLYC,,,EcoCyc,GLUCURONYL-ETCETERA-GALACTOSYLPROTEOGLYC,EcoCyc:GLUCURONYL-ETCETERA-GALACTOSYLPROTEOGLYC,false,true,sm:name:d glucosyluronate 1 3 d galactosyl proteoglycan,"D-glucosyluronate-1,3-β-D-galactosyl-[proteoglycan]",molecule.ecocyc.GLUCURONYL-ETCETERA-GALACTOSYLPROTEOGLYC,,,,,,
molecule.ecocyc.Buffers,small_molecule,a buffer,,low,absent|low|medium|high,"Buffers are chemical compounds that, in solution (typically aqueous), resist change in pH upon addition of small amounts of acid or base.",,,EcoCyc,Buffers,EcoCyc:Buffers|CHEBI:35225,false,true,sm:chebi:35225,a buffer,molecule.ecocyc.Buffers,,,,,,
molecule.ecocyc.Bacteriochlorophyll-a,small_molecule,a bacteriochlorophyll a,,low,absent|low|medium|high,"Bacteriochlorophylls are photosynthetic light harvesting pigments found in photosynthetic bacteria. There are many different types of bacteriochlorophylls, including Bacteriochlorophyll-a bacteriochlorophyll a, CPD-9091, CPD-9092, CPD-9093, CPD-9094 and CPD-9095 , with vaying structures . In addition, while most of the bacteriochlorophylls contain a MG+2 ion, there are varieties that contain a ZN+2 ion . Most of the bacteria that synthesize bacteriochlorophyll are anoxygenic species that belong to the proteobacteria. They are also known as purple bacteria, due to the color of the pigment. These species photosynthesize only under anaerobic conditions. However, bacteriochlorophylls are also present in some groups of aerobic bacteria, such as members of the Acidiphilium genus . For a complete list of aerobic bacteria that contain bacteriochlorophyll, see . Much of the knowledge about bacteriochlorophyll biosynthesis comes from the organisms TAX-1061 and TAX-1063, which produce mainly CPD-9067, the most common form of the bacteriochlorophylls. Bacteriochlorophyll-a ""Bacteriochlorophyll a"" is the most common type of bacteriochlorophyll, and is found in light-harvesting antenna systems and reaction center complexes of most anoxygenic photosynthetic bacteria, except for some purple bacteria that produce giving CPD-9091 and heliobacteria that produce CPD-9095. Different forms of bacteriochloropyll a have been reported. The green sulfur bacterium TAX-1097 synthesizes two types - one with an esterified PHYTOL side chain (CPD-9067) and one with a CPD-18893 side chain (CPD-18892). Some TAX-1218 spp. produce CPD-18894 .",,,EcoCyc,Bacteriochlorophyll-a,EcoCyc:Bacteriochlorophyll-a,false,true,sm:name:a bacteriochlorophyll a,a bacteriochlorophyll a,molecule.ecocyc.Bacteriochlorophyll-a,,,,,,
